year_film,year_ceremony,ceremony,canon_category,name,title,winner,nomination_id
2020,2021,93,FILM EDITING,Alan Baumgarten,The Trial of the Chicago 7,False,501
2020,2021,93,INTERNATIONAL FEATURE FILM,Denmark,Another Round,True,502
2020,2021,93,INTERNATIONAL FEATURE FILM,Hong Kong,Better Days,False,503
2020,2021,93,INTERNATIONAL FEATURE FILM,Romania,Collective,False,504
2020,2021,93,INTERNATIONAL FEATURE FILM,Bosnia and Herzegovina,"Quo Vadis, Aida?",False,505
2020,2021,93,MAKEUP AND HAIRSTYLING,Eryn Krueger Mekash/Matthew Mungle/Patricia Dehaney,Hillbilly Elegy,False,506
2020,2021,93,MAKEUP AND HAIRSTYLING,Sergio Lopez-Rivera/Mia Neal/Jamika Wilson,Ma Rainey's Black Bottom,True,507
2020,2021,93,MAKEUP AND HAIRSTYLING,Gigi Williams/Kimberley Spiteri/Colleen LaBaff,Mank,False,508
2020,2021,93,MAKEUP AND HAIRSTYLING,Mark Coulier/Dalia Colli/Francesco Pegoretti,Pinocchio,False,509
2020,2021,93,MUSIC (Original Score),Trent Reznor/Atticus Ross,Mank,False,510
2020,2021,93,MUSIC (Original Score),Emile Mosseri,Minari,False,511
2020,2021,93,MUSIC (Original Score),James Newton Howard,News of the World,False,512
2020,2021,93,MUSIC (Original Song),H.E.R./Dernst Emile II/Tiara Thomas,Judas and the Black Messiah,True,513
2020,2021,93,MUSIC (Original Song),Daniel Pemberton/Celeste Waite,The Trial of the Chicago 7,False,514
2020,2021,93,BEST PICTURE,David Parfitt/Jean-Louis Livi/Philippe Carcassonne,The Father,False,515
2020,2021,93,BEST PICTURE,Shaka King/Charles D. King/Ryan Coogler,Judas and the Black Messiah,False,516
2020,2021,93,BEST PICTURE,Ceán Chaffin/Eric Roth/Douglas Urbanski,Mank,False,517
2020,2021,93,BEST PICTURE,Christina Oh,Minari,False,518
2020,2021,93,BEST PICTURE,Frances McDormand/Peter Spears/Mollye Asher/Dan Janvey/Chloé Zhao,Nomadland,True,519
2020,2021,93,BEST PICTURE,Ben Browning/Ashley Fox/Emerald Fennell/Josey McNamara,Promising Young Woman,False,520
2020,2021,93,BEST PICTURE,Bert Hamelinck/Sacha Ben Harroche,Sound of Metal,False,521
2020,2021,93,BEST PICTURE,Marc Platt/Stuart Besser,The Trial of the Chicago 7,False,522
2020,2021,93,ART DIRECTION,Peter Francis/Cathy Featherstone,The Father,False,523
2020,2021,93,ART DIRECTION,Mark Ricker/Karen O'Hara/Diana Stoughton,Ma Rainey's Black Bottom,False,524
2020,2021,93,ART DIRECTION,Donald Graham Burt/Jan Pascale,Mank,True,525
2020,2021,93,ART DIRECTION,David Crank/Elizabeth Keenan,News of the World,False,526
2020,2021,93,SOUND MIXING,Ren Klyce/Jeremy Molod/David Parker/Nathan Nance/Drew Kunin,Mank,False,527
2020,2021,93,SOUND MIXING,Oliver Tarney/Mike Prestwood Smith/William Miller/John Pritchett,News of the World,False,528
2020,2021,93,SOUND MIXING,Nicolas Becker/Jaime Baksht/Michellee Couttolenc/Carlos Cortés/Phillip Bladh,Sound of Metal,True,529
2020,2021,93,VISUAL EFFECTS,Matt Sloan/Genevieve Camilleri/Matt Everitt/Brian Cox,Love and Monsters,False,530
2020,2021,93,WRITING (Adapted Screenplay),Christopher Hampton/Florian Zeller,The Father,True,531
2020,2021,93,WRITING (Adapted Screenplay),Chloé Zhao,Nomadland,False,532
2020,2021,93,WRITING (Adapted Screenplay),Ramin Bahrani,The White Tiger,False,533
2020,2021,93,WRITING (Original Screenplay),Will Berson/Shaka King/Kenny Lucas/Keith Lucas,Judas and the Black Messiah,False,534
2020,2021,93,WRITING (Original Screenplay),Lee Isaac Chung,Minari,False,535
2020,2021,93,WRITING (Original Screenplay),Emerald Fennell,Promising Young Woman,True,536
2020,2021,93,WRITING (Original Screenplay),Darius Marder/Abraham Marder/Derek Cianfrance,Sound of Metal,False,537
2020,2021,93,WRITING (Original Screenplay),Aaron Sorkin,The Trial of the Chicago 7,False,538
2021,2022,94,ACTOR IN A LEADING ROLE,Benedict Cumberbatch,The Power of the Dog,False,539
2021,2022,94,ACTOR IN A LEADING ROLE,Will Smith,King Richard,True,540
2021,2022,94,ACTOR IN A LEADING ROLE,Denzel Washington,The Tragedy of Macbeth,False,541
2021,2022,94,ACTOR IN A SUPPORTING ROLE,Ciarán Hinds,Belfast,False,542
2021,2022,94,ACTOR IN A SUPPORTING ROLE,Troy Kotsur,CODA,True,543
2021,2022,94,ACTOR IN A SUPPORTING ROLE,Jesse Plemons,The Power of the Dog,False,544
2021,2022,94,ACTOR IN A SUPPORTING ROLE,Kodi Smit-McPhee,The Power of the Dog,False,545
2021,2022,94,ACTRESS IN A LEADING ROLE,Jessica Chastain,The Eyes of Tammy Faye,True,546
2021,2022,94,ACTRESS IN A LEADING ROLE,Olivia Colman,The Lost Daughter,False,547
2021,2022,94,ACTRESS IN A LEADING ROLE,Penélope Cruz,Parallel Mothers,False,548
2021,2022,94,ACTRESS IN A LEADING ROLE,Kristen Stewart,Spencer,False,549
2021,2022,94,ACTRESS IN A SUPPORTING ROLE,Jessie Buckley,The Lost Daughter,False,550
2021,2022,94,ACTRESS IN A SUPPORTING ROLE,Ariana DeBose,West Side Story,True,551
2021,2022,94,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Belfast,False,552
2021,2022,94,ACTRESS IN A SUPPORTING ROLE,Kirsten Dunst,The Power of the Dog,False,553
2021,2022,94,ACTRESS IN A SUPPORTING ROLE,Aunjanue Ellis,King Richard,False,554
2021,2022,94,ANIMATED FEATURE FILM,Jared Bush/Byron Howard/Yvett Merino/Clark Spencer,Encanto,True,555
2021,2022,94,ANIMATED FEATURE FILM,Jonas Poher Rasmussen/Monica Hellström/Signe Byrge Sørensen/Charlotte De La Gournerie,Flee,False,556
2021,2022,94,ANIMATED FEATURE FILM,Enrico Casarosa/Andrea Warren,Luca,False,557
2021,2022,94,ANIMATED FEATURE FILM,Mike Rianda/Phil Lord/Christopher Miller/Kurt Albrecht,The Mitchells vs. the Machines,False,558
2021,2022,94,ANIMATED FEATURE FILM,Don Hall/Carlos López Estrada/Osnat Shurer/Peter Del Vecho,Raya and the Last Dragon,False,559
2021,2022,94,CINEMATOGRAPHY,Greig Fraser,Dune,True,560
2021,2022,94,CINEMATOGRAPHY,Dan Laustsen,Nightmare Alley,False,561
2021,2022,94,CINEMATOGRAPHY,Ari Wegner,The Power of the Dog,False,562
2021,2022,94,CINEMATOGRAPHY,Bruno Delbonnel,The Tragedy of Macbeth,False,563
2021,2022,94,CINEMATOGRAPHY,Janusz Kaminski,West Side Story,False,564
2021,2022,94,COSTUME DESIGN,Jenny Beavan,Cruella,True,565
2021,2022,94,COSTUME DESIGN,Massimo Cantini Parrini/Jacqueline Durran,Cyrano,False,566
2021,2022,94,COSTUME DESIGN,Jacqueline West/Robert Morgan,Dune,False,567
2021,2022,94,COSTUME DESIGN,Luis Sequeira,Nightmare Alley,False,568
2021,2022,94,COSTUME DESIGN,Paul Tazewell,West Side Story,False,569
2021,2022,94,DIRECTING,Kenneth Branagh,Belfast,False,570
2021,2022,94,DIRECTING,Ryusuke Hamaguchi,Drive My Car,False,571
2021,2022,94,DIRECTING,Paul Thomas Anderson,Licorice Pizza,False,572
2021,2022,94,DIRECTING,Jane Campion,The Power of the Dog,True,573
2021,2022,94,DIRECTING,Steven Spielberg,West Side Story,False,574
2021,2022,94,DOCUMENTARY (Feature),Jessica Kingdon/Kira Simon-Kennedy/Nathan Truesdell,Ascension,False,575
2021,2022,94,DOCUMENTARY (Feature),Jonas Poher Rasmussen/Monica Hellström/Signe Byrge Sørensen/Charlotte De La Gournerie,Flee,False,576
2021,2022,94,DOCUMENTARY (Feature),"Ahmir ""Questlove"" Thompson/Joseph Patel/Robert Fyvolent/David Dinerstein","Summer of Soul (...Or, When the Revolution Could Not Be Televised)",True,577
2021,2022,94,DOCUMENTARY (Feature),Rintu Thomas/Sushmit Ghosh,Writing with Fire,False,578
2021,2022,94,FILM EDITING,Joe Walker,Dune,True,579
2021,2022,94,FILM EDITING,Pamela Martin,King Richard,False,580
2021,2022,94,FILM EDITING,Peter Sciberras,The Power of the Dog,False,581
2021,2022,94,INTERNATIONAL FEATURE FILM,Japan,Drive My Car,True,582
2021,2022,94,INTERNATIONAL FEATURE FILM,Denmark,Flee,False,583
2021,2022,94,INTERNATIONAL FEATURE FILM,Italy,The Hand of God,False,584
2021,2022,94,INTERNATIONAL FEATURE FILM,Bhutan,Lunana: A Yak in the Classroom,False,585
2021,2022,94,INTERNATIONAL FEATURE FILM,Norway,The Worst Person in the World,False,586
2021,2022,94,MAKEUP AND HAIRSTYLING,Nadia Stacey/Naomi Donne/Julia Vernon,Cruella,False,587
2021,2022,94,MAKEUP AND HAIRSTYLING,Donald Mowat/Love Larson/Eva von Bahr,Dune,False,588
2021,2022,94,MAKEUP AND HAIRSTYLING,Linda Dowds/Stephanie Ingram/Justin Raleigh,The Eyes of Tammy Faye,True,589
2021,2022,94,MAKEUP AND HAIRSTYLING,Göran Lundström/Anna Carin Lock/Frederic Aspiras,House of Gucci,False,590
2021,2022,94,MUSIC (Original Score),Hans Zimmer,Dune,True,591
2021,2022,94,MUSIC (Original Score),Germaine Franco,Encanto,False,592
2021,2022,94,MUSIC (Original Score),Alberto Iglesias,Parallel Mothers,False,593
2021,2022,94,MUSIC (Original Score),Jonny Greenwood,The Power of the Dog,False,594
2021,2022,94,MUSIC (Original Song),DIXSON/Beyoncé Knowles-Carter,King Richard,False,595
2021,2022,94,MUSIC (Original Song),Lin-Manuel Miranda,Encanto,False,596
2021,2022,94,MUSIC (Original Song),Van Morrison,Belfast,False,597
2021,2022,94,MUSIC (Original Song),Billie Eilish/Finneas O'Connell,No Time to Die,True,598
2021,2022,94,MUSIC (Original Song),Diane Warren,Four Good Days,False,599
2021,2022,94,BEST PICTURE,Laura Berwick/Kenneth Branagh/Becca Kovacik/Tamar Thomas,Belfast,False,600
2021,2022,94,BEST PICTURE,Philippe Rousselet/Fabrice Gianfermi/Patrick Wachsberger,CODA,True,601
2021,2022,94,BEST PICTURE,Teruhisa Yamamoto,Drive My Car,False,602
2021,2022,94,BEST PICTURE,Mary Parent/Denis Villeneuve/Cale Boyter,Dune,False,603
2021,2022,94,BEST PICTURE,Tim White/Trevor White/Will Smith,King Richard,False,604
2021,2022,94,BEST PICTURE,Sara Murphy/Adam Somner/Paul Thomas Anderson,Licorice Pizza,False,605
2021,2022,94,BEST PICTURE,Guillermo del Toro/J. Miles Dale/Bradley Cooper,Nightmare Alley,False,606
2021,2022,94,BEST PICTURE,Jane Campion/Tanya Seghatchian/Emile Sherman/Iain Canning/Roger Frappier,The Power of the Dog,False,607
2021,2022,94,BEST PICTURE,Steven Spielberg/Kristie Macosko Krieger,West Side Story,False,608
2021,2022,94,ART DIRECTION,Patrice Vermette/Zsuzsanna Sipos,Dune,True,609
2021,2022,94,ART DIRECTION,Tamara Deverell/Shane Vieau,Nightmare Alley,False,610
2021,2022,94,ART DIRECTION,Grant Major/Amber Richards,The Power of the Dog,False,611
2021,2022,94,ART DIRECTION,Stefan Dechant/Nancy Haigh,The Tragedy of Macbeth,False,612
2021,2022,94,ART DIRECTION,Adam Stockhausen/Rena DeAngelo,West Side Story,False,613
2021,2022,94,SOUND MIXING,Denise Yarde/Simon Chase/James Mather/Niv Adiri,Belfast,False,614
2021,2022,94,SOUND MIXING,Mac Ruth/Mark Mangini/Theo Green/Doug Hemphill/Ron Bartlett,Dune,True,615
2021,2022,94,SOUND MIXING,Simon Hayes/Oliver Tarney/James Harrison/Paul Massey/Mark Taylor,No Time to Die,False,616
2021,2022,94,SOUND MIXING,Richard Flynn/Robert Mackenzie/Tara Webb,The Power of the Dog,False,617
2021,2022,94,SOUND MIXING,Tod A. Maitland/Gary Rydstrom/Brian Chumney/Andy Nelson/Shawn Murphy,West Side Story,False,618
2021,2022,94,VISUAL EFFECTS,Paul Lambert/Tristan Myles/Brian Connor/Gerd Nefzer,Dune,True,619
2021,2022,94,VISUAL EFFECTS,Swen Gillberg/Bryan Grill/Nikos Kalaitzidis/Dan Sudick,Free Guy,False,620
2021,2022,94,VISUAL EFFECTS,Charlie Noble/Joel Green/Jonathan Fawkner/Chris Corbould,No Time to Die,False,621
2021,2022,94,VISUAL EFFECTS,Christopher Townsend/Joe Farrell/Sean Noel Walker/Dan Oliver,Shang-Chi and the Legend of the Ten Rings,False,622
2021,2022,94,VISUAL EFFECTS,Kelly Port/Chris Waegner/Scott Edelstein/Dan Sudick,Spider-Man: No Way Home,False,623
2021,2022,94,WRITING (Adapted Screenplay),Siân Heder,CODA,True,624
2021,2022,94,WRITING (Adapted Screenplay),Ryusuke Hamaguchi/Takamasa Oe,Drive My Car,False,625
2021,2022,94,WRITING (Adapted Screenplay),Jon Spaihts/Denis Villeneuve/Eric Roth,Dune,False,626
2021,2022,94,WRITING (Adapted Screenplay),Maggie Gyllenhaal,The Lost Daughter,False,627
2021,2022,94,WRITING (Adapted Screenplay),Jane Campion,The Power of the Dog,False,628
2021,2022,94,WRITING (Original Screenplay),Kenneth Branagh,Belfast,True,629
2021,2022,94,WRITING (Original Screenplay),Zach Baylin,King Richard,False,630
2021,2022,94,WRITING (Original Screenplay),Paul Thomas Anderson,Licorice Pizza,False,631
2021,2022,94,WRITING (Original Screenplay),Eskil Vogt/Joachim Trier,The Worst Person in the World,False,632
2022,2023,95,ACTOR IN A LEADING ROLE,Austin Butler,Elvis,False,633
2022,2023,95,ACTOR IN A LEADING ROLE,Colin Farrell,The Banshees of Inisherin,False,634
2022,2023,95,ACTOR IN A LEADING ROLE,Brendan Fraser,The Whale,True,635
2022,2023,95,ACTOR IN A LEADING ROLE,Paul Mescal,Aftersun,False,636
2022,2023,95,ACTOR IN A LEADING ROLE,Bill Nighy,Living,False,637
2022,2023,95,ACTOR IN A SUPPORTING ROLE,Brendan Gleeson,The Banshees of Inisherin,False,638
2022,2023,95,ACTOR IN A SUPPORTING ROLE,Brian Tyree Henry,Causeway,False,639
2022,2023,95,ACTOR IN A SUPPORTING ROLE,Judd Hirsch,The Fabelmans,False,640
2022,2023,95,ACTOR IN A SUPPORTING ROLE,Barry Keoghan,The Banshees of Inisherin,False,641
2022,2023,95,ACTOR IN A SUPPORTING ROLE,Ke Huy Quan,Everything Everywhere All at Once,True,642
2022,2023,95,ACTRESS IN A LEADING ROLE,Cate Blanchett,Tár,False,643
2022,2023,95,ACTRESS IN A LEADING ROLE,Andrea Riseborough,To Leslie,False,644
2022,2023,95,ACTRESS IN A LEADING ROLE,Michelle Williams,The Fabelmans,False,645
2022,2023,95,ACTRESS IN A LEADING ROLE,Michelle Yeoh,Everything Everywhere All at Once,True,646
2022,2023,95,ACTRESS IN A SUPPORTING ROLE,Angela Bassett,Black Panther: Wakanda Forever,False,647
2022,2023,95,ACTRESS IN A SUPPORTING ROLE,Hong Chau,The Whale,False,648
2022,2023,95,ACTRESS IN A SUPPORTING ROLE,Kerry Condon,The Banshees of Inisherin,False,649
2022,2023,95,ACTRESS IN A SUPPORTING ROLE,Jamie Lee Curtis,Everything Everywhere All at Once,True,650
2022,2023,95,ACTRESS IN A SUPPORTING ROLE,Stephanie Hsu,Everything Everywhere All at Once,False,651
2022,2023,95,ANIMATED FEATURE FILM,Guillermo del Toro/Mark Gustafson/Gary Ungar/Alex Bulkley,Guillermo del Toro's Pinocchio,True,652
2022,2023,95,ANIMATED FEATURE FILM,Dean Fleischer Camp/Elisabeth Holm/Andrew Goldman/Caroline Kaplan/Paul Mezey,Marcel the Shell with Shoes On,False,653
2022,2023,95,ANIMATED FEATURE FILM,Joel Crawford/Mark Swift,Puss in Boots: The Last Wish,False,654
2022,2023,95,ANIMATED FEATURE FILM,Chris Williams/Jed Schlanger,The Sea Beast,False,655
2022,2023,95,CINEMATOGRAPHY,James Friend,All Quiet on the Western Front,True,656
2022,2023,95,CINEMATOGRAPHY,Mandy Walker,Elvis,False,657
2022,2023,95,CINEMATOGRAPHY,Florian Hoffmeister,Tár,False,658
2022,2023,95,COSTUME DESIGN,Mary Zophres,Babylon,False,659
2022,2023,95,COSTUME DESIGN,Ruth Carter,Black Panther: Wakanda Forever,True,660
2022,2023,95,COSTUME DESIGN,Catherine Martin,Elvis,False,661
2022,2023,95,COSTUME DESIGN,Shirley Kurata,Everything Everywhere All at Once,False,662
2022,2023,95,COSTUME DESIGN,Jenny Beavan,Mrs. Harris Goes to Paris,False,663
2022,2023,95,DIRECTING,Martin McDonagh,The Banshees of Inisherin,False,664
2022,2023,95,DIRECTING,Daniel Kwan/Daniel Scheinert,Everything Everywhere All at Once,True,665
2022,2023,95,DIRECTING,Steven Spielberg,The Fabelmans,False,666
2022,2023,95,DIRECTING,Todd Field,Tár,False,667
2022,2023,95,DOCUMENTARY (Feature),Shaunak Sen/Aman Mann/Teddy Leifer,All That Breathes,False,668
2022,2023,95,DOCUMENTARY (Feature),Laura Poitras/Howard Gertler/John Lyons/Nan Goldin/Yoni Golijov,All the Beauty and the Bloodshed,False,669
2022,2023,95,DOCUMENTARY (Feature),Sara Dosa/Shane Boris/Ina Fichman,Fire of Love,False,670
2022,2023,95,DOCUMENTARY (Feature),Daniel Roher/Odessa Rae/Diane Becker/Melanie Miller/Shane Boris,Navalny,True,671
2022,2023,95,FILM EDITING,Mikkel E.G. Nielsen,The Banshees of Inisherin,False,672
2022,2023,95,FILM EDITING,Matt Villa/Jonathan Redmond,Elvis,False,673
2022,2023,95,FILM EDITING,Paul Rogers,Everything Everywhere All at Once,True,674
2022,2023,95,FILM EDITING,Monika Willi,Tár,False,675
2022,2023,95,FILM EDITING,Eddie Hamilton,Top Gun: Maverick,False,676
2022,2023,95,INTERNATIONAL FEATURE FILM,Germany,All Quiet on the Western Front,True,677
2022,2023,95,INTERNATIONAL FEATURE FILM,Argentina,"Argentina, 1985",False,678
2022,2023,95,INTERNATIONAL FEATURE FILM,Belgium,Close,False,679
2022,2023,95,INTERNATIONAL FEATURE FILM,Poland,EO,False,680
2022,2023,95,INTERNATIONAL FEATURE FILM,Ireland,The Quiet Girl,False,681
2022,2023,95,MAKEUP AND HAIRSTYLING,Heike Merker/Linda Eisenhamerová,All Quiet on the Western Front,False,682
2022,2023,95,MAKEUP AND HAIRSTYLING,Naomi Donne/Mike Marino/Mike Fontaine,The Batman,False,683
2022,2023,95,MAKEUP AND HAIRSTYLING,Camille Friend/Joel Harlow,Black Panther: Wakanda Forever,False,684
2022,2023,95,MAKEUP AND HAIRSTYLING,Mark Coulier/Jason Baird/Aldo Signoretti,Elvis,False,685
2022,2023,95,MAKEUP AND HAIRSTYLING,Adrien Morot/Judy Chin/Annemarie Bradley,The Whale,True,686
2022,2023,95,MUSIC (Original Score),Volker Bertelmann,All Quiet on the Western Front,True,687
2022,2023,95,MUSIC (Original Score),Justin Hurwitz,Babylon,False,688
2022,2023,95,MUSIC (Original Score),Carter Burwell,The Banshees of Inisherin,False,689
2022,2023,95,MUSIC (Original Score),Son Lux,Everything Everywhere All at Once,False,690
2022,2023,95,MUSIC (Original Score),John Williams,The Fabelmans,False,691
2022,2023,95,MUSIC (Original Song),Lady Gaga/BloodPop,Top Gun: Maverick,False,692
2022,2023,95,MUSIC (Original Song),Tems/Rihanna/Ryan Coogler/Ludwig Goransson,Black Panther: Wakanda Forever,False,693
2022,2023,95,MUSIC (Original Song),M.M. Keeravaani/Chandrabose,RRR,True,694
2022,2023,95,MUSIC (Original Song),Ryan Lott/David Byrne/Mitski,Everything Everywhere All at Once,False,695
2022,2023,95,BEST PICTURE,Malte Grunert,All Quiet on the Western Front,False,696
2022,2023,95,BEST PICTURE,James Cameron/Jon Landau,Avatar: The Way of Water,False,697
2022,2023,95,BEST PICTURE,Graham Broadbent/Pete Czernin/Martin McDonagh,The Banshees of Inisherin,False,698
2022,2023,95,BEST PICTURE,Baz Luhrmann/Catherine Martin/Gail Berman/Patrick McCormick/Schuyler Weiss,Elvis,False,699
2022,2023,95,BEST PICTURE,Daniel Kwan/Daniel Scheinert/Jonathan Wang,Everything Everywhere All at Once,True,700
2022,2023,95,BEST PICTURE,Kristie Macosko Krieger/Steven Spielberg/Tony Kushner,The Fabelmans,False,701
2022,2023,95,BEST PICTURE,Todd Field/Alexandra Milchan/Scott Lambert,Tár,False,702
2022,2023,95,BEST PICTURE,Tom Cruise/Christopher McQuarrie/David Ellison/Jerry Bruckheimer,Top Gun: Maverick,False,703
2022,2023,95,BEST PICTURE,Dede Gardner/Jeremy Kleiner/Frances McDormand,Women Talking,False,704
2022,2023,95,ART DIRECTION,Christian M. Goldbeck/Ernestine Hipper,All Quiet on the Western Front,True,705
2022,2023,95,ART DIRECTION,Dylan Cole/Ben Procter/Vanessa Cole,Avatar: The Way of Water,False,706
2022,2023,95,ART DIRECTION,Florencia Martin/Anthony Carlino,Babylon,False,707
2022,2023,95,ART DIRECTION,Catherine Martin/Karen Murphy/Bev Dunn,Elvis,False,708
2022,2023,95,ART DIRECTION,Rick Carter/Karen O'Hara,The Fabelmans,False,709
2022,2023,95,SOUND MIXING,Viktor Prášil/Frank Kruse/Markus Stemler/Lars Ginzel/Stefan Korte,All Quiet on the Western Front,False,710
2022,2023,95,SOUND MIXING,Julian Howarth/Gwendolyn Yates Whittle/Dick Bernstein/Christopher Boyes/Gary Summers/Michael Hedges,Avatar: The Way of Water,False,711
2022,2023,95,SOUND MIXING,Stuart Wilson/William Files/Douglas Murray/Andy Nelson,The Batman,False,712
2022,2023,95,SOUND MIXING,David Lee/Wayne Pashley/Andy Nelson/Michael Keller,Elvis,False,713
2022,2023,95,SOUND MIXING,Mark Weingarten/James H. Mather/Al Nelson/Chris Burdon/Mark Taylor,Top Gun: Maverick,True,714
2022,2023,95,VISUAL EFFECTS,Frank Petzold/Viktor Müller/Markus Frank/Kamil Jafar,All Quiet on the Western Front,False,715
2022,2023,95,VISUAL EFFECTS,Joe Letteri/Richard Baneham/Eric Saindon/Daniel Barrett,Avatar: The Way of Water,True,716
2022,2023,95,VISUAL EFFECTS,Dan Lemmon/Russell Earl/Anders Langlands/Dominic Tuohy,The Batman,False,717
2022,2023,95,VISUAL EFFECTS,Geoffrey Baumann/Craig Hammack/R. Christopher White/Dan Sudick,Black Panther: Wakanda Forever,False,718
2022,2023,95,VISUAL EFFECTS,Ryan Tudhope/Seth Hill/Bryan Litson/Scott R. Fisher,Top Gun: Maverick,False,719
2022,2023,95,WRITING (Adapted Screenplay),Screenplay - Edward Berger/Lesley Paterson/Ian Stokell,All Quiet on the Western Front,False,720
2022,2023,95,WRITING (Adapted Screenplay),Rian Johnson,Glass Onion: A Knives Out Mystery,False,721
2022,2023,95,WRITING (Adapted Screenplay),Kazuo Ishiguro,Living,False,722
2022,2023,95,WRITING (Adapted Screenplay),Ehren Kruger/Eric Warren Singer/Christopher McQuarrie/Peter Craig/Justin Marks,Top Gun: Maverick,False,723
2022,2023,95,WRITING (Adapted Screenplay),Sarah Polley,Women Talking,True,724
2022,2023,95,WRITING (Original Screenplay),Martin McDonagh,The Banshees of Inisherin,False,725
2022,2023,95,WRITING (Original Screenplay),Daniel Kwan/Daniel Scheinert,Everything Everywhere All at Once,True,726
2022,2023,95,WRITING (Original Screenplay),Steven Spielberg/Tony Kushner,The Fabelmans,False,727
2022,2023,95,WRITING (Original Screenplay),Todd Field,Tár,False,728
